ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,TotalInventory,StoreInventory,WarehouseInventory,StockedStorePercentage,SellingStoresRatio,InboundInventory,SalesQuantity,ProjectedInventory,revenues,Category,SubCategory
QQ8knME98,2019,7,Stores,YXX,16.44,11,8,3,0.0925,0.0663,0,12.0,0,197.28,4ThiCT_Z,Mm5PoR88
HyQd3MA16,2019,7,Stores,AXX,19.84,25,22,3,0.3358799999999999,0.3409,0,77.0,0,1527.68,4ThiCT_Z,Mm5PoR88
HyQd3MA16,2019,7,Stores,YXX,19.84,8,5,3,0.11236,0.1147999999999999,0,18.0,0,357.12,4ThiCT_Z,Mm5PoR88
kNpVu2o59,2019,7,Stores,AXX,22.75,5,5,0,0.3795,0.0823,0,7.0,0,159.25,bwPDJC3m,xdDed-iG
kNpVu2o59,2019,7,Stores,YXX,22.75,4,3,1,0.057,0.0109,0,7.0,0,159.25,bwPDJC3m,xdDed-iG
b67FgJw34,2019,7,Stores,AXX,14.78,490,58,432,0.935,0.2881,2,64.0,416,945.92,4ThiCT_Z,Mm5PoR88
61LMLrI99,2019,7,Stores,AXX,19.11,49,45,4,0.52204,0.4492,0,126.0,0,2407.86,bwPDJC3m,xdDed-iG
2vtNwtI19,2019,7,Stores,YXX,14.23,8,6,2,0.0813,0.1047,0,10.0,0,142.3,4ThiCT_Z,Mm5PoR88
Nu2F6bg89,2019,7,Stores,AXX,22.72,18,13,5,0.39272,0.3891,0,69.0,0,1567.68,bwPDJC3m,xdDed-iG
Nu2F6bg89,2019,7,Stores,YXX,22.72,8,3,5,0.10364,0.1012,0,10.0,0,227.2,bwPDJC3m,xdDed-iG
Nu2F6bg89,2019,7,E-commerce,AXX,22.72,5,4,1,0.0229,0.0169,0,10.0,0,227.2,bwPDJC3m,xdDed-iG
KNES7f426,2019,7,Stores,AXX,14.29,9,4,5,0.5043,0.1191,0,12.0,0,171.48,bwPDJC3m,xdDed-iG
KNES7f426,2019,7,Stores,YXX,14.29,5,3,2,0.0954,0.036,0,3.0,0,42.87,bwPDJC3m,xdDed-iG
KNES7f426,2019,7,E-commerce,AXX,14.29,4,2,2,0.085,0.1019,0,1.0,0,14.29,bwPDJC3m,xdDed-iG
4zWM5-Y47,2019,7,Stores,AXX,17.39,7,3,4,0.1762,0.151,0,38.0,0,660.82,4ThiCT_Z,Mm5PoR88
4zWM5-Y47,2019,7,E-commerce,AXX,17.39,6,4,2,0.0349,0.0189,0,10.0,0,173.9,4ThiCT_Z,Mm5PoR88
9o87bMc84,2019,7,Stores,YXX,19.91,10,4,6,0.2829,0.0964,0,6.0,0,119.46,HZlnatsW,yo2ZtUyf
vj4sDn469,2019,7,Stores,AXX,17.48,236,129,107,0.5492250000000001,0.4847,0,103.0,0,1800.44,4ThiCT_Z,Mm5PoR88
vj4sDn469,2019,7,Stores,YXX,17.83,21,20,1,0.3818,0.1309,0,13.0,0,231.79,4ThiCT_Z,Mm5PoR88
UQIZIRc35,2019,7,Stores,AXX,11.78,99,57,42,0.7063999999999999,0.396,0,45.0,0,530.1,HZlnatsW,OzTP0IWS
UQIZIRc35,2019,7,Stores,YXX,16.23,6,6,0,0.093,0.0197999999999999,0,5.0,0,81.15,HZlnatsW,OzTP0IWS
9o87bMc84,2019,7,Stores,AXX,14.23,39,28,11,1.0011,0.3065,0,27.0,0,384.21,HZlnatsW,yo2ZtUyf
1kx06yE77,2019,7,Stores,AXX,23.18,36,31,5,0.7876000000000001,0.2199,0,56.0,0,1298.08,4ThiCT_Z,WeHSHJQJ
1kx06yE77,2019,7,Stores,YXX,19.21,6,1,5,0.064,0.1068,0,6.0,0,115.26,4ThiCT_Z,WeHSHJQJ
PoA4x-085,2019,7,Stores,AXX,17.38,313,96,217,1.00395,0.5747000000000001,0,131.0,216,2276.78,4ThiCT_Z,Mm5PoR88
PoA4x-085,2019,7,Stores,YXX,21.96,18,14,4,0.4039,0.1064,0,18.0,0,395.28,4ThiCT_Z,Mm5PoR88
vCsdCoA64,2019,7,Stores,AXX,22.18,19,17,2,0.4877,0.1258,0,20.0,0,443.6,4ThiCT_Z,Mm5PoR88
vCsdCoA64,2019,7,Stores,YXX,24.21,7,1,6,0.005,0.0979,0,2.0,0,48.42,4ThiCT_Z,Mm5PoR88
mD27R8433,2019,7,Stores,YXX,13.36,11,8,3,0.3352,0.1017,0,6.0,0,80.16,HZlnatsW,14iCK1vp
mD27R8433,2019,7,Stores,AXX,18.68,140,60,80,0.9873,0.3758,0,38.0,32,709.84,HZlnatsW,14iCK1vp
oZKoYOU30,2019,7,Stores,AXX,21.73,13,10,3,0.9087,0.8793,0,34.0,0,738.82,HZlnatsW,yo2ZtUyf
oZKoYOU30,2019,7,Stores,YXX,19.76,8,4,4,0.3256,0.1294,0,4.0,0,79.04,HZlnatsW,yo2ZtUyf
SosBsUY69,2019,7,Stores,AXX,13.25,9,7,2,0.3894999999999999,0.126,0,10.0,0,132.5,HZlnatsW,14iCK1vp
SosBsUY69,2019,7,Stores,YXX,13.25,7,4,3,0.079,0.074,0,5.0,0,66.25,HZlnatsW,14iCK1vp
m_A-vaw98,2019,7,Stores,AXX,20.2,7,3,4,0.4136999999999999,0.2969,0,16.0,0,323.2,HZlnatsW,yo2ZtUyf
m_A-vaw98,2019,7,Stores,YXX,20.2,5,2,3,0.093,0.0928,0,4.0,0,80.8,HZlnatsW,yo2ZtUyf
m_A-vaw98,2019,7,E-commerce,AXX,20.2,5,3,2,0.06,0.0389,0,3.0,0,60.6,HZlnatsW,yo2ZtUyf
vCsdCoA64,2019,7,E-commerce,AXX,17.18,5,4,1,0.0429,0.0879,0,2.0,0,34.36,4ThiCT_Z,Mm5PoR88
mrAnhFI85,2019,7,E-commerce,AXX,13.01,9,2,7,0.0809,0.0679,0,7.0,0,91.07,xF4EZaTy,AunzRwr2
OxawqVs63,2019,7,Stores,AXX,23.28,56,47,9,0.8766,0.2159,0,49.0,0,1140.72,4ThiCT_Z,Mm5PoR88
OxawqVs63,2019,7,Stores,YXX,21.08,5,5,0,0.1131,0.0648,0,3.0,0,63.24,4ThiCT_Z,Mm5PoR88
OxawqVs63,2019,7,E-commerce,AXX,16.28,5,0,5,0.0579,0.0859,0,5.0,0,81.4,4ThiCT_Z,Mm5PoR88
_A664_412,2019,7,Stores,AXX,24.19,35,30,5,0.91048,0.7729,0,255.0,0,6168.45,H80alU8y,qE16z6jO
_A664_412,2019,7,Stores,YXX,24.19,8,8,0,0.2017,0.0808,0,35.0,0,846.65,H80alU8y,qE16z6jO
_A664_412,2019,7,E-commerce,AXX,24.19,7,0,7,0.0039,0.0098999999999999,0,32.0,0,774.08,H80alU8y,qE16z6jO
Omiysc072,2019,7,Stores,AXX,20.38,21,21,0,0.638,0.118,0,22.0,0,448.36,HZlnatsW,14iCK1vp
61LMLrI99,2019,7,Stores,YXX,19.11,7,5,2,0.05228,0.0494,0,8.0,0,152.88,bwPDJC3m,xdDed-iG
61LMLrI99,2019,7,E-commerce,AXX,19.11,5,4,1,0.0969,0.0629,0,13.0,0,248.43,bwPDJC3m,xdDed-iG
4It1-fI21,2019,7,Stores,AXX,20.18,47,36,11,0.8985000000000001,0.1986,0,33.0,0,665.94,4ThiCT_Z,WeHSHJQJ
4It1-fI21,2019,7,Stores,YXX,26.21,6,6,0,0.1268999999999999,0.0559,0,4.0,0,104.84,4ThiCT_Z,WeHSHJQJ
NWpKkFc27,2019,7,Stores,AXX,21.38,72,68,4,0.98235,0.3021,0,53.0,0,1133.14,4ThiCT_Z,Mm5PoR88
NWpKkFc27,2019,7,Stores,YXX,16.96,13,10,3,0.3244,0.1114,0,7.0,0,118.72,4ThiCT_Z,Mm5PoR88
NWpKkFc27,2019,7,E-commerce,AXX,22.38,9,2,7,0.0889,0.0989,0,6.0,0,134.28,4ThiCT_Z,Mm5PoR88
oDsHk_U10,2019,7,Stores,AXX,16.58,31,27,4,1.0335,0.3739,0,86.0,0,1425.88,4ThiCT_Z,Mm5PoR88
oDsHk_U10,2019,7,Stores,YXX,21.48,5,2,3,0.1622,0.0733999999999999,0,10.0,0,214.8,4ThiCT_Z,Mm5PoR88
CzbHWb461,2019,7,Stores,AXX,23.28,35,33,2,0.90105,0.3077,0,39.0,0,907.92,xF4EZaTy,UIpuKoxR
CzbHWb461,2019,7,Stores,YXX,19.08,9,8,1,0.2443999999999999,0.0464,0,4.0,0,76.32,xF4EZaTy,UIpuKoxR
mrAnhFI85,2019,7,Stores,AXX,15.01,228,102,126,0.5094,0.7456,0,176.0,86,2641.76,xF4EZaTy,AunzRwr2
mrAnhFI85,2019,7,Stores,YXX,16.46,17,13,4,0.2923,0.0812,0,19.0,0,312.74,xF4EZaTy,AunzRwr2
VDFm0X892,2019,7,Stores,YXX,18.46,11,11,0,0.3039,0.0542,0,8.0,0,147.68,xF4EZaTy,AunzRwr2
VDFm0X892,2019,7,Stores,AXX,14.01,126,34,92,0.76625,0.1743,4,41.0,89,574.41,xF4EZaTy,AunzRwr2
X-_5Zeo12,2019,7,Stores,AXX,24.3,18,15,3,0.4068,0.3555,0,78.0,0,1895.4,4ThiCT_Z,Mm5PoR88
X-_5Zeo12,2019,7,Stores,YXX,24.3,6,3,3,0.03,0.0244,0,7.0,0,170.1,4ThiCT_Z,Mm5PoR88
X-_5Zeo12,2019,7,E-commerce,AXX,24.3,6,2,4,0.0789,0.0649,0,10.0,0,243.0,4ThiCT_Z,Mm5PoR88
Wxxywwg72,2019,7,Stores,AXX,20.66,38,37,1,0.47048,0.3854,0,91.0,0,1880.06,bwPDJC3m,xdDed-iG
Wxxywwg72,2019,7,Stores,YXX,20.66,7,3,4,0.07064,0.0722,0,6.0,0,123.96,bwPDJC3m,xdDed-iG
Wxxywwg72,2019,7,E-commerce,AXX,20.66,4,0,4,0.0639,0.0329,0,9.0,0,185.94,bwPDJC3m,xdDed-iG
UWXxcgg12,2019,7,Stores,AXX,13.23,26,23,3,0.899,0.1313,0,15.0,0,198.45,xF4EZaTy,sldfL1J4
UWXxcgg12,2019,7,Stores,YXX,13.91,8,3,5,0.1454,0.0669,0,5.0,0,69.55,xF4EZaTy,sldfL1J4
UWXxcgg12,2019,7,E-commerce,AXX,13.23,7,2,5,0.0189,0.0949,0,3.0,0,39.69,xF4EZaTy,sldfL1J4
3D6u9p054,2019,7,Stores,AXX,17.28,84,58,26,0.6029500000000001,0.44,0,123.0,14,2125.44,4ThiCT_Z,Mm5PoR88
3D6u9p054,2019,7,Stores,YXX,20.08,6,4,2,0.0921,0.1121,0,10.0,0,200.8,4ThiCT_Z,Mm5PoR88
IY3dqBA49,2019,7,Stores,AXX,20.42,19,16,3,0.6457,0.2477,0,45.0,0,918.9,bwPDJC3m,xdDed-iG
IY3dqBA49,2019,7,Stores,YXX,20.42,5,2,3,0.0540999999999999,0.0399,0,4.0,0,81.68,bwPDJC3m,xdDed-iG
Oal_U-g93,2019,7,Stores,AXX,16.13,162,39,123,1.06305,0.2424,0,37.0,127,596.81,HZlnatsW,14iCK1vp
Oal_U-g93,2019,7,Stores,YXX,20.03,10,10,0,0.3891,0.0461,0,6.0,0,120.18,HZlnatsW,14iCK1vp
KrTM96w51,2019,7,Stores,AXX,19.28,77,74,3,0.7685,0.2288,0,50.0,0,964.0,4ThiCT_Z,Mm5PoR88
o1xNODo70,2019,7,E-commerce,AXX,17.95,4,1,3,0.0749,0.0319,0,30.0,0,538.5,xF4EZaTy,AunzRwr2
o1xNODo70,2019,7,Stores,YXX,17.95,7,4,3,0.1007,0.0238,0,4.0,0,71.8,xF4EZaTy,AunzRwr2
o1xNODo70,2019,7,Stores,AXX,17.95,21,17,4,0.6875,0.174,0,85.0,0,1525.75,xF4EZaTy,AunzRwr2
97LHMGQ83,2019,7,Stores,AXX,20.11,18,12,6,0.4218,0.3384999999999999,0,77.0,0,1548.47,H80alU8y,qE16z6jO
97LHMGQ83,2019,7,Stores,YXX,20.11,8,3,5,0.04796,0.0903,0,14.0,0,281.54,H80alU8y,qE16z6jO
s86mqGM55,2019,7,Stores,AXX,21.42,8,5,3,0.382,0.0713,0,7.0,0,149.94,bwPDJC3m,xdDed-iG
s86mqGM55,2019,7,Stores,YXX,21.42,7,1,6,0.083,0.055,0,2.0,0,42.84,bwPDJC3m,xdDed-iG
s86mqGM55,2019,7,E-commerce,AXX,21.42,3,3,0,0.054,0.0629,0,4.0,0,85.68,bwPDJC3m,xdDed-iG
KrTM96w51,2019,7,Stores,YXX,24.08,11,9,2,0.1664999999999999,0.1144,0,8.0,0,192.64,4ThiCT_Z,Mm5PoR88
fq30MJs44,2019,7,Stores,AXX,13.58,14,11,3,0.3738,0.1057,0,21.0,0,285.18,4ThiCT_Z,Mm5PoR88
fq30MJs44,2019,7,Stores,YXX,16.48,4,1,3,0.078,0.0839,0,7.0,0,115.36,4ThiCT_Z,Mm5PoR88
fq30MJs44,2019,7,E-commerce,AXX,13.58,6,2,4,0.0759,0.0939,0,6.0,0,81.48,4ThiCT_Z,Mm5PoR88
KrTM96w51,2019,7,E-commerce,AXX,22.28,9,2,7,0.0529,0.0459,0,2.0,0,44.56,4ThiCT_Z,Mm5PoR88
lco5nL477,2019,7,Stores,AXX,19.58,35,29,6,0.5630000000000001,0.2285,0,58.0,0,1135.64,xF4EZaTy,AunzRwr2
5xZvgWo95,2019,7,Stores,AXX,17.18,44,38,6,0.68345,0.3501,0,68.0,0,1168.24,H80alU8y,qE16z6jO
5xZvgWo95,2019,7,Stores,YXX,26.21,9,7,2,0.1856,0.037,0,12.0,0,314.52,H80alU8y,qE16z6jO
6j79I_467,2019,7,Stores,AXX,22.23,21,15,6,0.3349,0.1409,0,16.0,0,355.68,4ThiCT_Z,WeHSHJQJ
6j79I_467,2019,7,Stores,YXX,29.61,6,1,5,0.069,0.053,0,2.0,0,59.22,4ThiCT_Z,WeHSHJQJ
6j79I_467,2019,7,E-commerce,AXX,23.23,6,3,3,0.0919,0.0329,0,14.0,0,325.22,4ThiCT_Z,WeHSHJQJ
2vtNwtI19,2019,7,Stores,AXX,15.78,234,69,165,0.59895,0.413,59,122.0,0,1925.16,4ThiCT_Z,Mm5PoR88
lco5nL477,2019,7,Stores,YXX,17.48,4,2,2,0.033,0.054,0,3.0,0,52.44,xF4EZaTy,AunzRwr2
lco5nL477,2019,7,E-commerce,AXX,17.58,8,1,7,0.0098999999999999,0.0279,0,3.0,0,52.74,xF4EZaTy,AunzRwr2
OqBDsac45,2019,7,Stores,AXX,20.98,10,7,3,0.28556,0.1918,0,44.0,0,923.12,4ThiCT_Z,Mm5PoR88
OqBDsac45,2019,7,Stores,YXX,20.98,6,5,1,0.08196,0.1163,0,15.0,0,314.7,4ThiCT_Z,Mm5PoR88
OqBDsac45,2019,7,E-commerce,AXX,20.98,7,1,6,0.0939,0.0769,0,14.0,0,293.72,4ThiCT_Z,Mm5PoR88
L8XSNbE27,2019,7,Stores,AXX,23.28,72,35,37,0.5111,0.2002,0,64.0,12,1489.92,bwPDJC3m,xdDed-iG
L8XSNbE27,2019,7,Stores,YXX,22.08,6,6,0,0.1227999999999999,0.0757,0,4.0,0,88.32,bwPDJC3m,xdDed-iG
L8XSNbE27,2019,7,E-commerce,AXX,20.28,5,1,4,0.0839,0.0459,0,6.0,0,121.68,bwPDJC3m,xdDed-iG
7J5CXrU28,2019,7,E-commerce,AXX,24.86,4,0,4,0.083,0.0749,0,6.0,0,149.16,xF4EZaTy,AunzRwr2
Ehc_Blo65,2019,7,Stores,AXX,14.56,55,49,6,0.97335,0.8473,0,38.0,0,553.28,HZlnatsW,yo2ZtUyf
Ehc_Blo65,2019,7,Stores,YXX,13.01,13,7,6,0.2725999999999999,0.1301,0,6.0,0,78.06,HZlnatsW,yo2ZtUyf
Xb6gby878,2019,7,Stores,AXX,22.5,24,21,3,0.2082399999999999,0.1936999999999999,0,20.0,0,450.0,xF4EZaTy,sldfL1J4
Xb6gby878,2019,7,E-commerce,AXX,22.5,6,3,3,0.0339,0.0709,0,14.0,0,315.0,xF4EZaTy,sldfL1J4
wJicCFw87,2019,7,Stores,AXX,16.38,59,41,18,0.6622,0.1195,0,35.0,0,573.3,xF4EZaTy,AunzRwr2
wJicCFw87,2019,7,Stores,YXX,19.96,8,5,3,0.0814,0.0049,0,5.0,0,99.8,xF4EZaTy,AunzRwr2
tRyeRGg12,2019,7,Stores,AXX,13.23,54,47,7,0.91165,0.1769,0,24.0,0,317.52,4ThiCT_Z,Mm5PoR88
tRyeRGg12,2019,7,Stores,YXX,18.91,14,13,1,0.3135,0.0623,0,9.0,0,170.19,4ThiCT_Z,Mm5PoR88
UvtEpOI58,2019,7,Stores,AXX,17.89,14,11,3,0.8915000000000001,0.2473,0,35.0,0,626.15,HZlnatsW,14iCK1vp
UvtEpOI58,2019,7,Stores,YXX,17.89,8,5,3,0.0992,0.035,0,3.0,0,53.67,HZlnatsW,14iCK1vp
e_arZY462,2019,7,Stores,AXX,19.68,110,13,97,0.3468,0.104,0,25.0,59,492.0,4ThiCT_Z,Mm5PoR88
nJDsQLk74,2019,7,Stores,AXX,21.48,195,106,89,0.5893499999999999,0.4997,0,108.0,55,2319.84,4ThiCT_Z,Mm5PoR88
nJDsQLk74,2019,7,E-commerce,AXX,14.48,23,3,20,0.1009,0.0859,0,7.0,0,101.36,4ThiCT_Z,Mm5PoR88
grcWcmA91,2019,7,Stores,AXX,21.09,8,3,5,0.3948,0.1187999999999999,0,9.0,0,189.81,HZlnatsW,14iCK1vp
grcWcmA91,2019,7,Stores,YXX,21.09,3,1,2,0.053,0.008,0,4.0,0,84.36,HZlnatsW,14iCK1vp
grcWcmA91,2019,7,E-commerce,AXX,21.09,4,4,0,0.0279,0.0289,0,6.0,0,126.54,HZlnatsW,14iCK1vp
nJDsQLk74,2019,7,Stores,YXX,22.83,17,17,0,0.3599,0.1018,0,14.0,0,319.62,4ThiCT_Z,Mm5PoR88
7J5CXrU28,2019,7,Stores,AXX,24.86,5,4,1,0.088,0.088,0,8.0,0,198.88,xF4EZaTy,AunzRwr2
e_arZY462,2019,7,Stores,YXX,18.36,7,0,7,0.095,0.0379,0,7.0,0,128.52,4ThiCT_Z,Mm5PoR88
3pVwnBA95,2019,7,Stores,YXX,22.08,28,25,3,0.3744,0.0815,0,13.0,0,287.04,4ThiCT_Z,Mm5PoR88
TNoPm4w52,2019,7,Stores,AXX,21.59,19,18,1,0.676,0.1091,0,31.0,0,669.29,4ThiCT_Z,Mm5PoR88
TNoPm4w52,2019,7,Stores,YXX,21.59,8,3,5,0.0893,0.0049,0,3.0,0,64.77,4ThiCT_Z,Mm5PoR88
TNoPm4w52,2019,7,E-commerce,AXX,21.59,6,3,3,0.0929,0.0149,0,7.0,0,151.13,4ThiCT_Z,Mm5PoR88
3pVwnBA95,2019,7,Stores,AXX,16.28,323,183,140,1.0431,0.2229,0,93.0,0,1514.04,4ThiCT_Z,Mm5PoR88
xWuIFzs92,2019,7,Stores,YXX,22.14,7,5,2,0.0622,0.0949,0,4.0,0,88.56,bwPDJC3m,xdDed-iG
Xq3xDE495,2019,7,Stores,AXX,24.65,85,85,0,0.5223,0.2133,0,43.0,0,1059.95,HZlnatsW,14iCK1vp
Xq3xDE495,2019,7,Stores,YXX,24.65,15,13,2,0.4079,0.0595,0,7.0,0,172.55,HZlnatsW,14iCK1vp
Xq3xDE495,2019,7,E-commerce,AXX,24.65,7,4,3,0.0069,0.0399,0,5.0,0,123.25,HZlnatsW,14iCK1vp
j1fixsE12,2019,7,Stores,AXX,21.82,29,15,14,0.3852,0.243,0,84.0,0,1832.88,4ThiCT_Z,Mm5PoR88
j1fixsE12,2019,7,Stores,YXX,21.82,5,3,2,0.0155,0.0408,0,6.0,0,130.92,4ThiCT_Z,Mm5PoR88
j1fixsE12,2019,7,E-commerce,AXX,21.82,7,1,6,0.0499,0.0269,0,7.0,0,152.74,4ThiCT_Z,Mm5PoR88
Sp6FmlM84,2019,7,Stores,AXX,16.01,324,112,212,0.60435,0.6245,0,139.0,0,2225.39,xF4EZaTy,AunzRwr2
Sp6FmlM84,2019,7,Stores,YXX,12.46,18,16,2,0.4292,0.0605,0,14.0,0,174.44,xF4EZaTy,AunzRwr2
xWuIFzs92,2019,7,Stores,AXX,22.14,14,11,3,0.5738,0.0805,0,28.0,3,619.92,bwPDJC3m,xdDed-iG
3oF50J042,2019,7,Stores,AXX,25.23,51,41,10,0.8891,0.1258,0,19.0,0,479.37,4ThiCT_Z,WeHSHJQJ
mTjrNCQ80,2019,7,Stores,AXX,21.02,9,6,3,0.67624,0.5622,0,130.0,0,2732.6,4ThiCT_Z,Mm5PoR88
mTjrNCQ80,2019,7,Stores,YXX,21.02,4,4,0,0.07664,0.0812,0,16.0,0,336.32,4ThiCT_Z,Mm5PoR88
mTjrNCQ80,2019,7,E-commerce,AXX,21.02,4,2,2,0.0089,0.0299,0,26.0,0,546.52,4ThiCT_Z,Mm5PoR88
LBs6nUA49,2019,7,Stores,AXX,17.48,73,69,4,0.97685,0.2504,0,63.0,0,1101.24,HZlnatsW,14iCK1vp
LBs6nUA49,2019,7,Stores,YXX,20.83,13,9,4,0.3111,0.1092,0,8.0,0,166.64,HZlnatsW,14iCK1vp
Qb2HtMQ94,2019,7,Stores,AXX,16.23,38,36,2,0.7536499999999999,0.8208,0,106.0,0,1720.38,HZlnatsW,yo2ZtUyf
Qb2HtMQ94,2019,7,Stores,YXX,13.91,8,4,4,0.1295,0.0601,0,7.0,0,97.37,HZlnatsW,yo2ZtUyf
Qb2HtMQ94,2019,7,E-commerce,AXX,13.23,8,0,8,0.0289,0.0039,0,5.0,0,66.15,HZlnatsW,yo2ZtUyf
dlhQKSg21,2019,7,Stores,AXX,18.88,426,69,357,1.0104,0.5627500000000001,0,153.0,332,2888.64,HZlnatsW,yo2ZtUyf
dlhQKSg21,2019,7,Stores,YXX,18.88,20,17,3,0.372,0.1797,0,17.0,0,320.96,HZlnatsW,yo2ZtUyf
j24Yqy859,2019,7,Stores,AXX,20.86,10,4,6,0.5062,0.1762,0,21.0,0,438.06,4ThiCT_Z,Mm5PoR88
j24Yqy859,2019,7,Stores,YXX,20.86,6,1,5,0.032,0.0739,0,3.0,0,62.58,4ThiCT_Z,Mm5PoR88
KQINzvc39,2019,7,Stores,AXX,20.18,109,32,77,0.8758,0.432,0,45.0,52,908.1,4ThiCT_Z,Mm5PoR88
KQINzvc39,2019,7,Stores,YXX,25.21,8,3,5,0.1212999999999999,0.0387,0,3.0,0,75.63,4ThiCT_Z,Mm5PoR88
GfgvS-U47,2019,7,Stores,AXX,20.87,17,16,1,0.5726,0.2183,0,47.0,0,980.89,HZlnatsW,OzTP0IWS
GfgvS-U47,2019,7,E-commerce,AXX,20.87,3,0,3,0.09,0.0359,0,4.0,0,83.48,HZlnatsW,OzTP0IWS
GfgvS-U47,2019,7,Stores,YXX,20.87,4,1,3,0.1281,0.0458,0,4.0,0,83.48,HZlnatsW,OzTP0IWS
9M03zOQ12,2019,7,Stores,AXX,18.58,43,26,17,0.6574,0.3046,0,16.0,0,297.28,HZlnatsW,OzTP0IWS
9M03zOQ12,2019,7,E-commerce,AXX,20.58,7,2,5,0.0859,0.097,0,3.0,0,61.74,HZlnatsW,OzTP0IWS
ZG7Y7XY43,2019,7,Stores,AXX,21.18,329,201,128,0.5302250000000001,0.6483,8,149.0,36,3155.82,4ThiCT_Z,WeHSHJQJ
ZG7Y7XY43,2019,7,Stores,YXX,24.21,32,27,5,0.3689,0.1032999999999999,0,21.0,0,508.41,4ThiCT_Z,WeHSHJQJ
jY0LIAk94,2019,7,Stores,AXX,15.05,9,3,6,0.7187,0.0631999999999999,0,4.0,0,60.2,HZlnatsW,yo2ZtUyf
jY0LIAk94,2019,7,Stores,YXX,15.05,6,3,3,0.1361,0.1073,0,9.0,0,135.45,HZlnatsW,yo2ZtUyf
9Exgb9I89,2019,7,Stores,YXX,22.83,13,11,2,0.3967,0.085,0,10.0,0,228.3,xF4EZaTy,AunzRwr2
st4x5iI52,2019,7,Stores,AXX,25.92,13,10,3,0.41248,0.3884,0,101.0,0,2617.92,4ThiCT_Z,Mm5PoR88
st4x5iI52,2019,7,Stores,YXX,25.92,4,3,1,0.1746,0.0374,0,7.0,0,181.44,4ThiCT_Z,Mm5PoR88
st4x5iI52,2019,7,E-commerce,AXX,25.92,7,4,3,0.0719,0.0239,0,55.0,0,1425.6,4ThiCT_Z,Mm5PoR88
Xn5Kxhg12,2019,7,Stores,AXX,17.31,8,5,3,0.3334,0.0939,0,10.0,0,173.1,4ThiCT_Z,WeHSHJQJ
Xn5Kxhg12,2019,7,Stores,YXX,17.31,5,2,3,0.007,0.092,0,1.0,0,17.31,4ThiCT_Z,WeHSHJQJ
Xn5Kxhg12,2019,7,E-commerce,AXX,17.31,8,2,6,0.0229,0.0839,0,11.0,0,190.41,4ThiCT_Z,WeHSHJQJ
9M03zOQ12,2019,7,Stores,YXX,17.48,5,5,0,0.0793,0.0553,0,6.0,0,104.88,HZlnatsW,OzTP0IWS
9Exgb9I89,2019,7,Stores,AXX,21.48,211,78,133,0.556025,0.6291,0,97.0,0,2083.56,xF4EZaTy,AunzRwr2
u0QKaaE100,2019,7,Stores,AXX,19.98,72,27,45,0.70795,0.0918,0,19.0,0,379.62,HZlnatsW,OzTP0IWS
u0QKaaE100,2019,7,Stores,YXX,26.68,4,2,2,0.1222999999999999,0.049,0,4.0,0,106.72,HZlnatsW,OzTP0IWS
ZBCAsro57,2019,7,E-commerce,AXX,34.86,10,0,10,0.0219,0.0369,0,31.0,0,1080.66,4ThiCT_Z,WeHSHJQJ
2TeO2yY67,2019,7,Stores,AXX,23.77,20,16,4,0.42272,0.3470999999999999,8,49.0,0,1164.73,xF4EZaTy,AunzRwr2
2TeO2yY67,2019,7,Stores,YXX,23.77,8,3,5,0.0165,0.0778,0,3.0,0,71.31,xF4EZaTy,AunzRwr2
2TeO2yY67,2019,7,E-commerce,AXX,23.77,7,4,3,0.0619,0.0039,0,13.0,0,309.01,xF4EZaTy,AunzRwr2
nDfyWuo18,2019,7,Stores,YXX,24.08,12,9,3,0.3201,0.0553,0,12.0,0,288.96,4ThiCT_Z,Mm5PoR88
nDfyWuo18,2019,7,Stores,AXX,17.28,52,46,6,0.8599000000000001,0.2083,0,82.0,0,1416.96,4ThiCT_Z,Mm5PoR88
oITM1EM60,2019,7,Stores,AXX,16.78,237,170,67,0.599225,0.8493,0,301.0,0,5050.78,4ThiCT_Z,Mm5PoR88
oITM1EM60,2019,7,Stores,YXX,12.23,24,23,1,0.328,0.1182,0,37.0,0,452.51,4ThiCT_Z,Mm5PoR88
m_C5xUQ54,2019,7,Stores,AXX,21.24,8,2,6,0.09736,0.1227999999999999,0,12.0,0,254.88,4ThiCT_Z,Mm5PoR88
te5tHWY15,2019,7,Stores,AXX,21.17,13,11,2,0.17956,0.2188,0,60.0,0,1270.2,xF4EZaTy,AunzRwr2
te5tHWY15,2019,7,E-commerce,AXX,21.17,4,1,3,0.0519,0.0579,0,17.0,0,359.89,xF4EZaTy,AunzRwr2
m_C5xUQ54,2019,7,E-commerce,AXX,21.24,4,1,3,0.0239,0.0569,0,16.0,0,339.84,4ThiCT_Z,Mm5PoR88
JGvGKGA72,2019,7,Stores,YXX,23.96,7,7,0,0.1015,0.1038,0,7.0,0,167.72,4ThiCT_Z,Mm5PoR88
T2V3wjQ65,2019,7,Stores,YXX,23.96,3,2,1,0.094,0.011,0,1.0,0,23.96,bwPDJC3m,xdDed-iG
T2V3wjQ65,2019,7,E-commerce,AXX,17.38,5,1,4,0.0469,0.0929,0,7.0,0,121.66,bwPDJC3m,xdDed-iG
5v03pgM59,2019,7,Stores,AXX,18.38,10,7,3,0.25,0.1064,0,12.0,0,220.56,H80alU8y,qE16z6jO
